,fpr,tpr
49,0.0008760270662155631,0.0033865778630693686
50,0.0008760270662155631,0.003414799345261613
51,0.0009062348960850652,0.003414799345261613
52,0.0009062348960850652,0.003527685274030592
53,0.0009364427259545674,0.003527685274030592
54,0.0009364427259545674,0.0035559067562228367
55,0.0009666505558240696,0.0035559067562228367
56,0.0009666505558240696,0.00375345713156855
57,0.0009968583856935717,0.00375345713156855
58,0.0009968583856935717,0.003781678613760795
59,0.001027066215563074,0.003781678613760795
60,0.001027066215563074,0.003979228989106508
61,0.001057274045432576,0.003979228989106508
62,0.001057274045432576,0.004035671953490997
63,0.0011478975350410826,0.004035671953490997
64,0.0011478975350410826,0.0042332223288367105
65,0.001208313194780087,0.0042332223288367105
66,0.001208313194780087,0.0042896652932212
67,0.0012385210246495893,0.0042896652932212
68,0.0012385210246495893,0.004317886775413444
69,0.0012687288545190913,0.004317886775413444
70,0.0012687288545190913,0.00482587345487385
71,0.0012989366843885934,0.00482587345487385
72,0.0012989366843885934,0.005220974205565276
73,0.0013291445142580957,0.005220974205565276
74,0.0013291445142580957,0.005333860134334255
75,0.0013593523441275978,0.005333860134334255
76,0.0013593523441275978,0.005587853474064458
77,0.0013895601739971001,0.005587853474064458
78,0.0013895601739971001,0.005644296438448947
79,0.0014197680038666022,0.005644296438448947
80,0.0014197680038666022,0.006011175706948129
81,0.0014499758337361043,0.006011175706948129
82,0.0014499758337361043,0.006039397189140374
83,0.0014801836636056066,0.006039397189140374
84,0.0014801836636056066,0.006095840153524863
85,0.001540599323344611,0.006095840153524863
86,0.001540599323344611,0.006321612011062821
87,0.001570807153214113,0.006321612011062821
88,0.001570807153214113,0.006349833493255066
89,0.0016010149830836154,0.006349833493255066
90,0.0016010149830836154,0.006406276457639555
91,0.0016312228129531175,0.006406276457639555
92,0.0016312228129531175,0.006490940904216289
93,0.0016614306428226196,0.006490940904216289
94,0.0016614306428226196,0.006575605350793024
95,0.0016916384726921219,0.006575605350793024
96,0.0016916384726921219,0.006603826832985269
97,0.0017822619623006283,0.006603826832985269
98,0.0017822619623006283,0.006829598690523226
99,0.0018124697921701304,0.006829598690523226
100,0.0018124697921701304,0.006886041654907716
101,0.0018728854519091348,0.006886041654907716
102,0.0018728854519091348,0.00697070610148445
103,0.0019030932817786371,0.00697070610148445
104,0.0019030932817786371,0.007196477959022408
105,0.0019333011116481392,0.007196477959022408
106,0.0019333011116481392,0.0073093638877913866
107,0.0019937167713871434,0.0073093638877913866
108,0.0019937167713871434,0.007394028334368121
109,0.002023924601256646,0.007394028334368121
110,0.002023924601256646,0.007760907602867303
111,0.002054132431126148,0.007760907602867303
112,0.002054132431126148,0.007873793531636282
113,0.00208434026099565,0.007873793531636282
114,0.00208434026099565,0.00798667946040526
115,0.002114548090865152,0.00798667946040526
116,0.002114548090865152,0.00809956538917424
117,0.0021749637506041568,0.00809956538917424
118,0.0021749637506041568,0.008184229835750973
119,0.002205171580473659,0.008184229835750973
120,0.002205171580473659,0.008212451317943218
121,0.002235379410343161,0.008212451317943218
122,0.002235379410343161,0.00852288762205791
123,0.002265587240212663,0.00852288762205791
124,0.002265587240212663,0.00900265281932607
125,0.002295795070082165,0.00900265281932607
126,0.002295795070082165,0.00911553874809505
127,0.0023260028999516676,0.00911553874809505
128,0.0023260028999516676,0.00917198171247954
129,0.002386418559690672,0.00917198171247954
130,0.002386418559690672,0.009397753570017497
131,0.002416626389560174,0.009397753570017497
132,0.002416626389560174,0.009482418016594232
133,0.0024770420492991785,0.009482418016594232
134,0.0024770420492991785,0.009538860980978722
135,0.0025072498791686806,0.009538860980978722
136,0.0025072498791686806,0.00959530394536321
137,0.0025374577090381827,0.00959530394536321
138,0.0025374577090381827,0.0096517469097477
139,0.002597873368777187,0.0096517469097477
140,0.002597873368777187,0.009933961731670148
141,0.0026280811986466894,0.009933961731670148
142,0.0026280811986466894,0.010046847660439126
143,0.0026884968583856935,0.010046847660439126
144,0.0026884968583856935,0.010103290624823616
145,0.0027489125181246977,0.010103290624823616
146,0.0027489125181246977,0.01018795507140035
147,0.0027791203479942002,0.01018795507140035
148,0.0027791203479942002,0.010244398035784839
149,0.0028093281778637023,0.010244398035784839
150,0.0028093281778637023,0.010441948411130553
151,0.0028395360077332044,0.010441948411130553
152,0.0028395360077332044,0.010526612857707287
153,0.0028697438376027065,0.010526612857707287
154,0.0028697438376027065,0.010554834339899531
155,0.0028999516674722086,0.010554834339899531
156,0.0028999516674722086,0.010583055822091776
157,0.002960367327211213,0.010583055822091776
158,0.002960367327211213,0.01061127730428402
159,0.0029905751570807153,0.01061127730428402
160,0.0029905751570807153,0.01066772026866851
161,0.0030207829869502174,0.01066772026866851
162,0.0030207829869502174,0.010695941750860756
163,0.003081198646689222,0.010695941750860756
164,0.003081198646689222,0.010808827679629734
165,0.003141614306428226,0.010808827679629734
166,0.003141614306428226,0.011232149912513405
167,0.0031718221362977282,0.011232149912513405
168,0.0031718221362977282,0.01126037139470565
169,0.003232237796036733,0.01126037139470565
170,0.003232237796036733,0.01131681435909014
171,0.003292653455775737,0.01131681435909014
172,0.003292653455775737,0.011345035841282384
173,0.003322861285645239,0.011345035841282384
174,0.003322861285645239,0.011429700287859118
175,0.0033530691155147416,0.011429700287859118
176,0.0033530691155147416,0.011514364734435853
177,0.0033832769453842437,0.011514364734435853
178,0.0033832769453842437,0.011542586216628098
179,0.003413484775253746,0.011542586216628098
180,0.003413484775253746,0.011570807698820343
181,0.00347390043499275,0.011570807698820343
182,0.00347390043499275,0.011627250663204832
183,0.0035041082648622525,0.011627250663204832
184,0.0035041082648622525,0.011655472145397076
185,0.0035343160947317546,0.011655472145397076
186,0.0035343160947317546,0.011683693627589321
187,0.0035645239246012567,0.011683693627589321
188,0.0035645239246012567,0.011881244002935033
189,0.0035947317544707588,0.011881244002935033
190,0.0035947317544707588,0.012163458824857481
191,0.003624939584340261,0.012163458824857481
192,0.003624939584340261,0.012191680307049726
193,0.0036551474142097634,0.012191680307049726
194,0.0036551474142097634,0.01221990178924197
195,0.0036853552440792654,0.01221990178924197
196,0.0036853552440792654,0.01227634475362646
197,0.0037759787336877717,0.01227634475362646
198,0.0037759787336877717,0.012361009200203195
199,0.0038061865635572742,0.012361009200203195
200,0.0038061865635572742,0.01238923068239544
201,0.0038061865635572742,0.012445673646779929
202,0.0038363943934267763,0.012445673646779929
203,0.0038363943934267763,0.012473895128972174
204,0.0038666022232962784,0.012473895128972174
205,0.0038666022232962784,0.012530338093356663
206,0.0038968100531657805,0.012530338093356663
207,0.0038968100531657805,0.012643224022125641
208,0.003927017883035283,0.012643224022125641
209,0.003927017883035283,0.012727888468702377
210,0.003987433542774287,0.012727888468702377
211,0.003987433542774287,0.0128689958796636
212,0.004078057032382794,0.0128689958796636
213,0.004078057032382794,0.012897217361855845
214,0.004108264862252296,0.012897217361855845
215,0.004108264862252296,0.012953660326240334
216,0.004198888351860802,0.012953660326240334
217,0.004198888351860802,0.013010103290624823
218,0.004259304011599806,0.013010103290624823
219,0.004259304011599806,0.013038324772817068
220,0.0042895118414693085,0.013038324772817068
221,0.0042895118414693085,0.013094767737201559
222,0.0043197196713388114,0.013094767737201559
223,0.0043197196713388114,0.013151210701586048
224,0.004380135331077816,0.013151210701586048
225,0.004380135331077816,0.013433425523508494
226,0.00444055099081682,0.013433425523508494
227,0.00444055099081682,0.013715640345430942
228,0.004500966650555824,0.013715640345430942
229,0.004500966650555824,0.013743861827623187
230,0.004531174480425326,0.013743861827623187
231,0.004531174480425326,0.013772083309815431
232,0.00459159014016433,0.013772083309815431
233,0.00459159014016433,0.013856747756392165
234,0.004621797970033833,0.013856747756392165
235,0.004621797970033833,0.0139414122029689
236,0.004682213629772837,0.0139414122029689
237,0.004682213629772837,0.014308291471468082
238,0.0047124214596423394,0.014308291471468082
239,0.0047124214596423394,0.014364734435852572
240,0.0047426292895118415,0.014364734435852572
241,0.0047426292895118415,0.014449398882429305
242,0.004772837119381344,0.014449398882429305
243,0.004772837119381344,0.014618727775582773
244,0.004833252779120348,0.014618727775582773
245,0.004833252779120348,0.014646949257775018
246,0.00486346060898985,0.014646949257775018
247,0.00486346060898985,0.014675170739967262
248,0.004923876268728855,0.014675170739967262
249,0.004923876268728855,0.014844499633120732
250,0.004954084098598357,0.014844499633120732
251,0.004954084098598357,0.014900942597505221
252,0.004984291928467859,0.014900942597505221
253,0.004984291928467859,0.0150138285262742
254,0.005014499758337361,0.0150138285262742
255,0.005014499758337361,0.01512671445504318
256,0.005044707588206863,0.01512671445504318
257,0.005044707588206863,0.015211378901619914
258,0.005074915418076365,0.015211378901619914
259,0.005074915418076365,0.015239600383812158
260,0.0051051232479458674,0.015239600383812158
261,0.0051051232479458674,0.015324264830388892
262,0.005165538907684872,0.015324264830388892
263,0.005165538907684872,0.015352486312581137
264,0.005286370227162881,0.015352486312581137
265,0.005286370227162881,0.015691144098888072
266,0.005346785886901885,0.015691144098888072
267,0.005346785886901885,0.01571936558108032
268,0.005376993716771387,0.01571936558108032
269,0.005376993716771387,0.015860472992041543
270,0.005407201546640889,0.015860472992041543
271,0.005407201546640889,0.015945137438618275
272,0.005437409376510391,0.015945137438618275
273,0.005437409376510391,0.01597335892081052
274,0.005467617206379893,0.01597335892081052
275,0.005467617206379893,0.016001580403002764
276,0.005497825036249395,0.016001580403002764
277,0.005497825036249395,0.016114466331771743
278,0.0055582406959884005,0.016114466331771743
279,0.0055582406959884005,0.016368459671501946
280,0.0055884485258579026,0.016368459671501946
281,0.0055884485258579026,0.016481345600270925
282,0.005679072015466409,0.016481345600270925
283,0.005679072015466409,0.01650956708246317
284,0.005709279845335911,0.01650956708246317
285,0.005709279845335911,0.016594231529039907
286,0.005739487675205413,0.016594231529039907
287,0.005739487675205413,0.016650674493424396
288,0.005799903334944417,0.016650674493424396
289,0.005799903334944417,0.016820003386577864
290,0.00583011116481392,0.016820003386577864
291,0.00583011116481392,0.01696111079753909
292,0.005860318994683422,0.01696111079753909
293,0.005860318994683422,0.01704577524411582
294,0.005890526824552924,0.01704577524411582
295,0.005890526824552924,0.017073996726308067
296,0.005920734654422426,0.017073996726308067
297,0.005920734654422426,0.01738443303042276
298,0.0059509424842919285,0.01738443303042276
299,0.0059509424842919285,0.017779533781114184
300,0.0059811503141614306,0.017779533781114184
301,0.0059811503141614306,0.01780775526330643
302,0.006041565973900435,0.01780775526330643
303,0.006041565973900435,0.01786419822769092
304,0.006071773803769937,0.01786419822769092
305,0.006071773803769937,0.017892419709883162
306,0.00610198163363944,0.017892419709883162
307,0.00610198163363944,0.01800530563865214
308,0.006132189463508942,0.01800530563865214
309,0.006132189463508942,0.018033527120844387
310,0.006192605123247946,0.018033527120844387
311,0.006192605123247946,0.01811819156742112
312,0.006222812953117448,0.01811819156742112
313,0.006222812953117448,0.018372184907151323
314,0.00625302078298695,0.018372184907151323
315,0.00625302078298695,0.0184850708359203
316,0.006313436442725954,0.0184850708359203
317,0.006313436442725954,0.01876728565784275
318,0.0063436442725954565,0.01876728565784275
319,0.0063436442725954565,0.01882372862222724
320,0.0064040599323344615,0.01882372862222724
321,0.0064040599323344615,0.018851950104419483
322,0.006434267762203964,0.018851950104419483
323,0.006434267762203964,0.018964836033188465
324,0.006464475592073466,0.018964836033188465
325,0.006464475592073466,0.01919060789072642
326,0.006494683421942968,0.01919060789072642
327,0.006494683421942968,0.01972681605237907
328,0.00652489125181247,0.01972681605237907
329,0.00652489125181247,0.01978325901676356
330,0.006555099081681972,0.01978325901676356
331,0.006555099081681972,0.01983970198114805
332,0.006585306911551474,0.01983970198114805
333,0.006585306911551474,0.01989614494553254
334,0.00667593040115998,0.01989614494553254
335,0.00667593040115998,0.020150138285262742
336,0.006706138231029483,0.020150138285262742
337,0.006706138231029483,0.02020658124964723
338,0.006736346060898985,0.02020658124964723
339,0.006736346060898985,0.020517017553761924
340,0.006766553890768487,0.020517017553761924
341,0.006766553890768487,0.02060168200033866
342,0.006826969550507492,0.02060168200033866
343,0.006826969550507492,0.02068634644691539
344,0.006887385210246496,0.02068634644691539
345,0.006887385210246496,0.020827453857876616
346,0.007008216529724505,0.020827453857876616
347,0.007008216529724505,0.020940339786645595
348,0.007038424359594007,0.020940339786645595
349,0.007038424359594007,0.02108144719760682
350,0.007068632189463509,0.02108144719760682
351,0.007068632189463509,0.02113789016199131
352,0.007129047849202513,0.02113789016199131
353,0.007129047849202513,0.021250776090760287
354,0.007159255679072015,0.021250776090760287
355,0.007159255679072015,0.021420104983913755
356,0.00721967133881102,0.021420104983913755
357,0.00721967133881102,0.021532990912682733
358,0.007249879168680522,0.021532990912682733
359,0.007249879168680522,0.021674098323643958
360,0.007280086998550024,0.021674098323643958
361,0.007280086998550024,0.021815205734605183
362,0.007310294828419527,0.021815205734605183
363,0.007310294828419527,0.022125642038719872
364,0.007340502658289029,0.022125642038719872
365,0.007340502658289029,0.022351413896257832
366,0.007461333977767037,0.022351413896257832
367,0.007461333977767037,0.02240785686064232
368,0.007521749637506041,0.02240785686064232
369,0.007521749637506041,0.02246429982502681
370,0.0076123731271145485,0.02246429982502681
371,0.0076123731271145485,0.0225207427894113
372,0.007672788786853553,0.0225207427894113
373,0.007672788786853553,0.02263362871818028
374,0.007702996616723055,0.02263362871818028
375,0.007702996616723055,0.022661850200372525
376,0.007733204446592557,0.022661850200372525
377,0.007733204446592557,0.022746514646949257
378,0.007823827936201063,0.022746514646949257
379,0.007823827936201063,0.023141615397640685
380,0.007854035766070565,0.023141615397640685
381,0.007854035766070565,0.023169836879832928
382,0.007884243595940067,0.023169836879832928
383,0.007884243595940067,0.023254501326409664
384,0.007944659255679071,0.023254501326409664
385,0.007944659255679071,0.023452051701755378
386,0.007974867085548574,0.023452051701755378
387,0.007974867085548574,0.0235931591127166
388,0.008035282745287578,0.0235931591127166
389,0.008035282745287578,0.023734266523677824
390,0.008065490575157081,0.023734266523677824
391,0.008065490575157081,0.02390359541683129
392,0.008125906234896086,0.02390359541683129
393,0.008125906234896086,0.02412936727436925
394,0.00818632189463509,0.02412936727436925
395,0.00818632189463509,0.024270474685330473
396,0.008216529724504592,0.024270474685330473
397,0.008216529724504592,0.02429869616752272
398,0.008246737554374094,0.02429869616752272
399,0.008246737554374094,0.02449624654286843
400,0.008276945384243596,0.02449624654286843
401,0.008276945384243596,0.024580910989445166
402,0.0083373610439826,0.024580910989445166
403,0.0083373610439826,0.024637353953829655
404,0.008367568873852102,0.024637353953829655
405,0.008367568873852102,0.0246655754360219
406,0.008397776703721604,0.0246655754360219
407,0.008397776703721604,0.02472201840040639
408,0.008427984533591107,0.02472201840040639
409,0.008427984533591107,0.0249195687757521
410,0.008458192363460609,0.0249195687757521
411,0.008458192363460609,0.02497601174013659
412,0.00848840019333011,0.02497601174013659
413,0.00848840019333011,0.02514534063329006
414,0.008518608023199613,0.02514534063329006
415,0.008518608023199613,0.025173562115482304
416,0.008548815853069115,0.025173562115482304
417,0.008548815853069115,0.025512219901789243
418,0.008579023682938617,0.025512219901789243
419,0.008579023682938617,0.025709770277134954
420,0.008609231512808119,0.025709770277134954
421,0.008609231512808119,0.025766213241519443
422,0.008639439342677623,0.025766213241519443
423,0.008639439342677623,0.026020206581249646
424,0.008669647172547125,0.026020206581249646
425,0.008669647172547125,0.026133092510018625
426,0.008699855002416627,0.026133092510018625
427,0.008699855002416627,0.02616131399221087
428,0.00873006283228613,0.02616131399221087
429,0.00873006283228613,0.026245978438787607
430,0.008790478492025133,0.026245978438787607
431,0.008790478492025133,0.026358864367556585
432,0.008820686321894635,0.026358864367556585
433,0.008820686321894635,0.026415307331941074
434,0.008850894151764137,0.026415307331941074
435,0.008850894151764137,0.026443528814133317
436,0.00888110198163364,0.026443528814133317
437,0.00888110198163364,0.026584636225094542
438,0.008941517641372644,0.026584636225094542
439,0.008941517641372644,0.0268104080826325
440,0.008971725471242146,0.0268104080826325
441,0.008971725471242146,0.026866851047016988
442,0.009001933301111648,0.026866851047016988
443,0.009001933301111648,0.026951515493593724
444,0.00903214113098115,0.026951515493593724
445,0.00903214113098115,0.027064401422362702
446,0.009062348960850652,0.027064401422362702
447,0.009062348960850652,0.02712084438674719
448,0.009152972450459158,0.02712084438674719
449,0.009152972450459158,0.02729017327990066
450,0.00918318028032866,0.02729017327990066
451,0.00918318028032866,0.02745950217305413
452,0.009243595940067666,0.02745950217305413
453,0.009243595940067666,0.027544166619630862
454,0.00930401159980667,0.027544166619630862
455,0.00930401159980667,0.027628831066207598
456,0.009334219429676173,0.027628831066207598
457,0.009334219429676173,0.02765705254839984
458,0.009364427259545675,0.02765705254839984
459,0.009364427259545675,0.027685274030592087
460,0.009394635089415177,0.027685274030592087
461,0.009394635089415177,0.02776993847716882
462,0.009455050749154181,0.02776993847716882
463,0.009455050749154181,0.027798159959361066
464,0.009485258579023683,0.027798159959361066
465,0.009485258579023683,0.027911045888130044
466,0.009515466408893185,0.027911045888130044
467,0.009515466408893185,0.028023931816899023
468,0.00957588206863219,0.028023931816899023
469,0.00957588206863219,0.028108596263475758
470,0.009606089898501691,0.028108596263475758
471,0.009606089898501691,0.028221482192244737
472,0.009636297728371193,0.028221482192244737
473,0.009636297728371193,0.028277925156629226
474,0.009696713388110198,0.028277925156629226
475,0.009696713388110198,0.028306146638821472
476,0.009787336877718704,0.028306146638821472
477,0.009787336877718704,0.028447254049782694
478,0.009817544707588206,0.028447254049782694
479,0.009817544707588206,0.02853191849635943
480,0.00984775253745771,0.02853191849635943
481,0.00984775253745771,0.02858836146074392
482,0.009908168197196714,0.02858836146074392
483,0.009908168197196714,0.028644804425128408
484,0.009938376027066216,0.028644804425128408
485,0.009938376027066216,0.028673025907320654
486,0.009968583856935718,0.028673025907320654
487,0.009968583856935718,0.028757690353897386
488,0.00999879168680522,0.028757690353897386
489,0.00999879168680522,0.02884235480047412
490,0.010028999516674722,0.02884235480047412
491,0.010028999516674722,0.028927019247050854
492,0.010059207346544224,0.028927019247050854
493,0.010059207346544224,0.02901168369362759
494,0.010089415176413727,0.02901168369362759
495,0.010089415176413727,0.029096348140204325
496,0.010119623006283229,0.029096348140204325
497,0.010119623006283229,0.029181012586781057
498,0.010180038666022233,0.029181012586781057
499,0.010180038666022233,0.029209234068973303
500,0.010240454325761237,0.029209234068973303
501,0.010240454325761237,0.029322119997742282
502,0.010270662155630739,0.029322119997742282
503,0.010270662155630739,0.029406784444319014
504,0.010300869985500241,0.029406784444319014
505,0.010300869985500241,0.02943500592651126
506,0.010331077815369743,0.02943500592651126
507,0.010331077815369743,0.029632556301856974
508,0.010361285645239245,0.029632556301856974
509,0.010361285645239245,0.029688999266241464
510,0.010391493475108747,0.029688999266241464
511,0.010391493475108747,0.029801885195010442
512,0.010451909134847753,0.029801885195010442
513,0.010451909134847753,0.02985832815939493
514,0.010482116964717255,0.02985832815939493
515,0.010482116964717255,0.02991477112377942
516,0.010512324794586757,0.02991477112377942
517,0.010512324794586757,0.02997121408816391
518,0.010633156114064766,0.02997121408816391
519,0.010633156114064766,0.029999435570356156
520,0.01069357177380377,0.029999435570356156
521,0.01069357177380377,0.030112321499125135
522,0.010723779603673272,0.030112321499125135
523,0.010723779603673272,0.030140542981317377
524,0.010753987433542774,0.030140542981317377
525,0.010753987433542774,0.030168764463509624
526,0.010784195263412276,0.030168764463509624
527,0.010784195263412276,0.03025342891008636
528,0.010814403093281778,0.03025342891008636
529,0.010814403093281778,0.030281650392278602
530,0.01084461092315128,0.030281650392278602
531,0.01084461092315128,0.030479200767624316
532,0.010874818753020783,0.030479200767624316
533,0.010874818753020783,0.03078963707173901
534,0.010905026582890285,0.03078963707173901
535,0.010905026582890285,0.030902523000507987
536,0.01099565007249879,0.030902523000507987
537,0.01099565007249879,0.03093074448270023
538,0.011025857902368295,0.03093074448270023
539,0.011025857902368295,0.030958965964892476
540,0.011086273562107299,0.030958965964892476
541,0.011086273562107299,0.0311000733758537
542,0.011116481391976801,0.0311000733758537
543,0.011116481391976801,0.031128294858045944
544,0.011146689221846303,0.031128294858045944
545,0.011146689221846303,0.03121295930462268
546,0.011176897051715805,0.03121295930462268
547,0.011176897051715805,0.031241180786814923
548,0.011207104881585307,0.031241180786814923
549,0.011207104881585307,0.03143873116216064
550,0.01123731271145481,0.03143873116216064
551,0.01123731271145481,0.031551617090929615
552,0.011327936201063316,0.031551617090929615
553,0.011327936201063316,0.03157983857312186
554,0.01138835186080232,0.03157983857312186
555,0.01138835186080232,0.03160806005531411
556,0.011418559690671822,0.03160806005531411
557,0.011418559690671822,0.03180561043065982
558,0.011478975350410826,0.03180561043065982
559,0.011478975350410826,0.03197493932381329
560,0.011509183180280328,0.03197493932381329
561,0.011509183180280328,0.03205960377039002
562,0.01153939101014983,0.03205960377039002
563,0.01153939101014983,0.03228537562792798
564,0.011569598840019332,0.03228537562792798
565,0.011569598840019332,0.032313597110120225
566,0.011630014499758338,0.032313597110120225
567,0.011630014499758338,0.03239826155669696
568,0.01166022232962784,0.03239826155669696
569,0.01166022232962784,0.03245470452108145
570,0.011750845819236347,0.03245470452108145
571,0.011750845819236347,0.033442456397810016
572,0.011781053649105849,0.033442456397810016
573,0.011781053649105849,0.0334988993621945
574,0.01181126147897535,0.0334988993621945
575,0.01181126147897535,0.033555342326578995
576,0.011901884968583857,0.033555342326578995
577,0.011901884968583857,0.03361178529096348
578,0.011932092798453359,0.03361178529096348
579,0.011932092798453359,0.03369644973754021
580,0.011962300628322861,0.03369644973754021
581,0.011962300628322861,0.033865778630693684
582,0.011992508458192363,0.033865778630693684
583,0.011992508458192363,0.033950443077270416
584,0.012052924117931367,0.033950443077270416
585,0.012052924117931367,0.034035107523847155
586,0.01208313194780087,0.034035107523847155
587,0.01208313194780087,0.034063329006039395
588,0.012113339777670372,0.034063329006039395
589,0.012113339777670372,0.034232657899192866
590,0.012143547607539874,0.034232657899192866
591,0.012143547607539874,0.03428910086357736
592,0.012173755437409376,0.03428910086357736
593,0.012173755437409376,0.0343173223457696
594,0.01220396326727888,0.0343173223457696
595,0.01220396326727888,0.03440198679234634
596,0.012234171097148382,0.03440198679234634
597,0.012234171097148382,0.034514872721115315
598,0.012264378927017884,0.034514872721115315
599,0.012264378927017884,0.034627758649884294
600,0.012294586756887386,0.034627758649884294
601,0.012294586756887386,0.03485353050742225
602,0.012324794586756888,0.03485353050742225
603,0.012324794586756888,0.0348817519896145
604,0.012385210246495892,0.0348817519896145
605,0.012385210246495892,0.0351357453293447
606,0.012415418076365394,0.0351357453293447
607,0.012415418076365394,0.035192188293729186
608,0.012445625906234896,0.035192188293729186
609,0.012445625906234896,0.03533329570469041
610,0.012475833736104398,0.03533329570469041
611,0.012475833736104398,0.03544618163345939
612,0.0125060415659739,0.03544618163345939
613,0.0125060415659739,0.03555906756222837
614,0.012536249395843403,0.03555906756222837
615,0.012536249395843403,0.03561551052661286
616,0.012566457225712905,0.03561551052661286
617,0.012566457225712905,0.0356437320088051
618,0.012596665055582407,0.0356437320088051
619,0.012596665055582407,0.03572839645538184
620,0.01265708071532141,0.03572839645538184
621,0.01265708071532141,0.03575661793757408
622,0.012717496375060415,0.03575661793757408
623,0.012717496375060415,0.036151718688265506
624,0.01277791203479942,0.036151718688265506
625,0.01277791203479942,0.03617994017045775
626,0.012808119864668923,0.03617994017045775
627,0.012808119864668923,0.036349269063611224
628,0.012838327694538425,0.036349269063611224
629,0.012838327694538425,0.036433933510187956
630,0.01289874335427743,0.036433933510187956
631,0.01289874335427743,0.036546819438956935
632,0.012928951184146931,0.036546819438956935
633,0.012928951184146931,0.03663148388553367
634,0.012959159014016433,0.03663148388553367
635,0.012959159014016433,0.03694192018964836
636,0.012989366843885936,0.03694192018964836
637,0.012989366843885936,0.03713947056499407
638,0.013079990333494442,0.03713947056499407
639,0.013079990333494442,0.0372805779759553
640,0.013110198163363944,0.0372805779759553
641,0.013110198163363944,0.03742168538691652
642,0.013140405993233446,0.03742168538691652
643,0.013140405993233446,0.03744990686910876
644,0.01320082165297245,0.03744990686910876
645,0.01320082165297245,0.03747812835130101
646,0.013231029482841952,0.03747812835130101
647,0.013231029482841952,0.037506349833493255
648,0.013291445142580956,0.037506349833493255
649,0.013291445142580956,0.0375345713156855
650,0.013321652972450458,0.0375345713156855
651,0.013321652972450458,0.03759101428006999
652,0.01335186080231996,0.03759101428006999
653,0.01335186080231996,0.03764745724445448
654,0.013412276462058966,0.03764745724445448
655,0.013412276462058966,0.037675678726646726
656,0.01347269212179797,0.037675678726646726
657,0.01347269212179797,0.03776034317322346
658,0.013502899951667473,0.03776034317322346
659,0.013502899951667473,0.03790145058418468
660,0.013533107781536975,0.03790145058418468
661,0.013533107781536975,0.037986115030761415
662,0.013563315611406477,0.037986115030761415
663,0.013563315611406477,0.038099000959530394
664,0.013593523441275979,0.038099000959530394
665,0.013593523441275979,0.038155443923914886
666,0.013653939101014983,0.038155443923914886
667,0.013653939101014983,0.03824010837049162
668,0.013684146930884485,0.03824010837049162
669,0.013684146930884485,0.03843765874583733
670,0.013714354760753987,0.03843765874583733
671,0.013714354760753987,0.038635209121183046
672,0.01374456259062349,0.038635209121183046
673,0.01374456259062349,0.03871987356775978
674,0.013774770420492992,0.03871987356775978
675,0.013774770420492992,0.03877631653214427
676,0.013804978250362494,0.03877631653214427
677,0.013804978250362494,0.03888920246091325
678,0.013865393910101498,0.03888920246091325
679,0.013865393910101498,0.03897386690748998
680,0.013895601739971,0.03897386690748998
681,0.013895601739971,0.03903030987187447
682,0.013925809569840502,0.03903030987187447
683,0.013925809569840502,0.03908675283625896
684,0.013956017399710004,0.03908675283625896
685,0.013956017399710004,0.03911497431845121
686,0.013986225229579506,0.03911497431845121
687,0.013986225229579506,0.03914319580064345
